Price,Size,Location,Type,Title,Property ID,Original ID,Listed,Updated
1062400,1328,Phnom Penh,Land for Sale,Hard Title,9267839,,06-Apr-23,
18000,182,Kandal,Land for Sale,Soft Title,9267548,,06-Apr-23,
38000,200,Phnom Penh,Land for Sale,Soft Title,8554725,,06-Apr-23,
2725500,10902,Phnom Penh,Land for Sale,Hard Title,8184066,,06-Apr-23,
90000,300,Phnom Penh,Land for Sale,Soft Title,8565345,,06-Apr-23,
10000,300,Takeo,Land for Sale,Soft Title,8356539,,06-Apr-23,
91260,676,Kampong Speu,Land for Sale,Soft Title,7603343,,06-Apr-23,
185000,1177,Kandal,Land for Sale,Hard Title,9267206,,06-Apr-23,
28800000,7200,Koh Kong,Land for Sale,Soft Title,9267199,,06-Apr-23,
1768140,4653,Phnom Penh,Land for Sale,Hard Title,9147171,,06-Apr-23,
35000,363,Battambang,Land for Sale,Soft Title,8877334,,06-Apr-23,
1000000,250,Siem Reap,Land for Sale,Soft Title,9161882,,06-Apr-23,
7327,7327,Kandal,Land for Sale,Hard Title,9266947,,06-Apr-23,
17998200,9999,Phnom Penh,Land for Sale,Soft Title,9258917,,06-Apr-23,
1935315,4449,Phnom Penh,Land for Sale,Hard Title,9147203,,06-Apr-23,
229460,2086,Kandal,Land for Sale,Hard Title,9266861,,06-Apr-23,
499999,2086,Kampot,Land for Sale,Hard Title,9266843,,06-Apr-23,
840000,1400,Phnom Penh,Land for Sale,Soft Title,8982642,,06-Apr-23,
3024000,1512,Phnom Penh,Land for Sale,Soft Title,8982558,,06-Apr-23,
1650000,750,Phnom Penh,Land for Sale,Hard Title,8982503,,06-Apr-23,
1850000,750,Phnom Penh,Land for Sale,Soft Title,9268772,,06-Apr-23,
1400000,750,Phnom Penh,Land for Sale,Soft Title,9268767,,06-Apr-23,
7000000,1728,Phnom Penh,Land for Sale,Soft Title,9268759,,06-Apr-23,
2200000,596,Phnom Penh,Land for Sale,Soft Title,9268753,,06-Apr-23,
760000,596,Phnom Penh,Land for Sale,Hard Title,9268745,,06-Apr-23,
2000000,467,Phnom Penh,Land for Sale,Soft Title,9268737,,06-Apr-23,
6600000,12000,Siem Reap,Land for Sale,Soft Title,9266686,,06-Apr-23,
6600000,12000,Siem Reap,Land for Sale,Soft Title,9266686,,06-Apr-23,
16000,300,Battambang,Land for Sale,Soft Title,8389409,,06-Apr-23,
260780,1003,Siem Reap,Land for Sale,Soft Title,9266449,,06-Apr-23,
70000,1003,Phnom Penh,Land for Sale,Soft Title,9152893,,06-Apr-23,
150000,412,Phnom Penh,Land for Sale,Soft Title,9110976,,06-Apr-23,
4433730,21113,Phnom Penh,Land for Sale,Hard Title,9152672,,06-Apr-23,
538200,234,Phnom Penh,Land for Sale,Soft Title,9266105,,06-Apr-23,
12500,67,Takeo,Land for Sale,Soft Title,9259707,,06-Apr-23,
1900000,100000,Kampong Speu,Land for Sale,Soft Title,9088556,,06-Apr-23,
1048320,1344,Phnom Penh,Land for Sale,Hard Title,8877088,,06-Apr-23,
3472430,26711,Kandal,Land for Sale,Hard Title,8530045,,06-Apr-23,
5380960,67262,Kandal,Land for Sale,Hard Title,8799128,,06-Apr-23,
130920,2182,Kandal,Land for Sale,Soft Title,8525633,,06-Apr-23,
15000,1650,Kampong Chhnang,Land for Sale,Soft Title,8638943,,06-Apr-23,
105000000,30000,Preah Vihear,Land for Sale,Soft Title,9265503,,06-Apr-23,
3000000,540,Phnom Penh,Land for Sale,Hard Title,8617599,,06-Apr-23,
440000,1500,Phnom Penh,Land for Sale,Hard Title,7990938,,06-Apr-23,
32624200,93212,Kandal,Land for Sale,Hard Title,8161185,,06-Apr-23,
604800,2240,Phnom Penh,Land for Sale,Hard Title,8267764,,06-Apr-23,
1600000,50000,Siem Reap,Land for Sale,Hard Title,9266952,,06-Apr-23,
14400,120,Phnom Penh,Land for Sale,Soft Title,9266943,,06-Apr-23,
4500000,576,Phnom Penh,Land for Sale,Soft Title,9266922,,06-Apr-23,
3000000,576,Phnom Penh,Land for Sale,Hard Title,9266898,,06-Apr-23,
2000000,576,Phnom Penh,Land for Sale,Soft Title,9266887,,06-Apr-23,
850000,198,Phnom Penh,Land for Sale,Soft Title,9266882,,06-Apr-23,
1700000,198,Phnom Penh,Land for Sale,Soft Title,9266872,,06-Apr-23,
450000,1404,Kandal,Land for Sale,Hard Title,8208934,,06-Apr-23,
1700000,1404,Phnom Penh,Land for Sale,Hard Title,9266862,,06-Apr-23,
13338000,1404,Phnom Penh,Land for Sale,Hard Title,9266812,,06-Apr-23,
320000,3200,Phnom Penh,Land for Sale,Hard Title,9266770,,06-Apr-23,
470000,164,Phnom Penh,Land for Sale,Hard Title,9266707,,06-Apr-23,
3222400,608,Phnom Penh,Land for Sale,Soft Title,9266671,,06-Apr-23,
5819190,13533,Phnom Penh,Land for Sale,Soft Title,9266650,,06-Apr-23,
1735140,7887,Phnom Penh,Land for Sale,Hard Title,8924456,,06-Apr-23,
3320250,475,Phnom Penh,Land for Sale,Hard Title,9266597,,06-Apr-23,
550000,170,Phnom Penh,Land for Sale,Hard Title,9266588,,06-Apr-23,
3600000,16000,Phnom Penh,Land for Sale,Hard Title,8538246,,06-Apr-23,
1626900,2465,Phnom Penh,Land for Sale,Soft Title,8981967,,06-Apr-23,
800000,333,Phnom Penh,Land for Sale,Soft Title,8981938,,06-Apr-23,
39000,358,Kandal,Land for Sale,Hard Title,8056173,,06-Apr-23,
750000,960,Phnom Penh,Land for Sale,Hard Title,8189454,,06-Apr-23,
225000,1800,Phnom Penh,Land for Sale,Hard Title,9210873,,06-Apr-23,
517,517,Tboung Khmum,Land for Sale,Hard Title,9222377,,06-Apr-23,
399900,990,Phnom Penh,Land for Sale,Soft Title,9116891,,05-Apr-23,
35000,990,Prey Veng,Land for Sale,Soft Title,9264981,,05-Apr-23,
27000,27000,Oddar Meanchey,Land for Sale,Soft Title,9264952,,05-Apr-23,
480000,27000,Pursat,Land for Sale,Soft Title,8937276,,05-Apr-23,
17000,33000,Kampong Thom,Land for Sale,Soft Title,9254965,,05-Apr-23,
136764,2358,Phnom Penh,Land for Sale,Soft Title,9254966,,05-Apr-23,
38500,2358,Kep,Land for Sale,Soft Title,9239597,,05-Apr-23,
38500,2358,Kep,Land for Sale,Hard Title,9252115,,05-Apr-23,
38500,2358,Kep,Land for Sale,Soft Title,9247248,,05-Apr-23,
38500,200,Kep,Land for Sale,Soft Title,9253444,,05-Apr-23,
137000,247,Phnom Penh,Land for Sale,Soft Title,8287533,,05-Apr-23,
350850,2339,Siem Reap,Land for Sale,Soft Title,7788682,,05-Apr-23,
105000,871,Phnom Penh,Land for Sale,Soft Title,9264537,,05-Apr-23,
25000,200,Phnom Penh,Land for Sale,Soft Title,8820699,,05-Apr-23,
250000,388,Phnom Penh,Land for Sale,Soft Title,9264535,,05-Apr-23,
2250400,388,Tboung Khmum,Land for Sale,Hard Title,8893780,,05-Apr-23,
46000,171,Phnom Penh,Land for Sale,Soft Title,8529223,,05-Apr-23,
3338400,8560,Phnom Penh,Land for Sale,Hard Title,9264330,,05-Apr-23,
100000,600,Kandal,Land for Sale,Hard Title,8795135,,05-Apr-23,
100000,364,Kandal,Land for Sale,Hard Title,9199196,,05-Apr-23,
364,364,Takeo,Land for Sale,Hard Title,9264173,,05-Apr-23,
20808340,84932,Kandal,Land for Sale,Hard Title,7854333,,05-Apr-23,
128000,900,Phnom Penh,Land for Sale,Soft Title,9264040,,05-Apr-23,
2632960,15488,Phnom Penh,Land for Sale,Soft Title,9264033,,05-Apr-23,
1991750,7967,Siem Reap,Land for Sale,Soft Title,9264022,,05-Apr-23,
8050950,53673,Phnom Penh,Land for Sale,Soft Title,9264007,,05-Apr-23,
150000,500,Phnom Penh,Land for Sale,Soft Title,9097119,,05-Apr-23,
540000,12000,Takeo,Land for Sale,Hard Title,9263810,,05-Apr-23,
30000,5,Phnom Penh,Land for Sale,Soft Title,9263801,,05-Apr-23,
13500,59,Phnom Penh,Land for Sale,Soft Title,8612382,,05-Apr-23,
15500,59,Phnom Penh,Land for Sale,Soft Title,7869836,,05-Apr-23,
25000,220,Kandal,Land for Sale,Soft Title,8225765,,05-Apr-23,
2400000,400000,Kampot,Land for Sale,Hard Title,9263685,,05-Apr-23,
35000,115,Phnom Penh,Land for Sale,Soft Title,8966236,,05-Apr-23,
622643,12707,Phnom Penh,Land for Sale,Soft Title,9264188,,05-Apr-23,
13000,90,Kandal,Land for Sale,Hard Title,8544482,,05-Apr-23,
45421000,181684,Kampong Speu,Land for Sale,Soft Title,9263228,,05-Apr-23,
473263,67609,Koh Kong,Land for Sale,Soft Title,9247581,,05-Apr-23,
110000,829,Kampot,Land for Sale,Soft Title,9263145,,05-Apr-23,
204036,17003,Kampong Speu,Land for Sale,Soft Title,9262797,,05-Apr-23,
195000,139,Phnom Penh,Land for Sale,Soft Title,9262775,,05-Apr-23,
1112000,139,Kratie,Land for Sale,Hard Title,8284595,,05-Apr-23,
350112,336,Kandal,Land for Sale,Hard Title,9116921,,05-Apr-23,
18000,336,Kampong Cham,Land for Sale,Soft Title,9254043,,05-Apr-23,
34500,100,Phnom Penh,Land for Sale,Soft Title,9262309,,05-Apr-23,
25000,1100,Kampong Speu,Land for Sale,Soft Title,8116017,,05-Apr-23,
45000,272,Phnom Penh,Land for Sale,Soft Title,8995058,,05-Apr-23,
590000,555,Phnom Penh,Land for Sale,Soft Title,8083240,,05-Apr-23,
3305750,1889,Phnom Penh,Land for Sale,Hard Title,8684271,,05-Apr-23,
604800,560,Phnom Penh,Land for Sale,Soft Title,9010911,,05-Apr-23,
25000,5,Phnom Penh,Land for Sale,Soft Title,9261901,,05-Apr-23,
22500,5,Kampong Speu,Land for Sale,Soft Title,8580341,,05-Apr-23,
3000000,400,Kampong Speu,Land for Sale,Soft Title,8580340,,05-Apr-23,
1160900,3055,Phnom Penh,Land for Sale,Soft Title,9261660,,05-Apr-23,
433000,3055,Phnom Penh,Land for Sale,Hard Title,8760070,,05-Apr-23,
970000,3055,Phnom Penh,Land for Sale,Soft Title,8409310,,05-Apr-23,
198575,3055,Phnom Penh,Land for Sale,Soft Title,8638967,,05-Apr-23,
15275,3055,Kampong Speu,Land for Sale,Hard Title,9203530,,05-Apr-23,
27000,250,Kampong Speu,Land for Sale,Soft Title,9172074,,05-Apr-23,
33000,200,Kandal,Land for Sale,Soft Title,8524950,,05-Apr-23,
65000,400,Kandal,Land for Sale,Soft Title,9115777,,05-Apr-23,
1226184,64536,Banteay Meanchey,Land for Sale,Hard Title,9055505,,05-Apr-23,
760000,40000,Banteay Meanchey,Land for Sale,Hard Title,9055515,,05-Apr-23,
1000000,40000,Kandal,Land for Sale,Soft Title,9261269,,05-Apr-23,
28800,160,Phnom Penh,Land for Sale,Soft Title,8113697,,05-Apr-23,
600000,100,Siem Reap,Land for Sale,Soft Title,8484815,,05-Apr-23,
24000,227,Siem Reap,Land for Sale,Soft Title,9192875,,05-Apr-23,
3000,200,Kampong Speu,Land for Sale,Hard Title,9252924,,05-Apr-23,
2025800,1447,Phnom Penh,Land for Sale,Soft Title,9261084,,05-Apr-23,
94055,1447,Siem Reap,Land for Sale,Soft Title,9261563,,05-Apr-23,
19500,88,Phnom Penh,Land for Sale,Soft Title,9124292,,05-Apr-23,
35000,260,Kandal,Land for Sale,Soft Title,9205102,,05-Apr-23,
12600,18,Svay Rieng,Land for Sale,Soft Title,9260282,,05-Apr-23,
380000,370,Phnom Penh,Land for Sale,Hard Title,8833265,,05-Apr-23,
157500,22500,Siem Reap,Land for Sale,Soft Title,9147624,,04-Apr-23,
150000,1412,Kandal,Land for Sale,Hard Title,8967692,,04-Apr-23,
2500000,10000,Kandal,Land for Sale,Soft Title,9260019,,04-Apr-23,
1357460,20884,Kandal,Land for Sale,Soft Title,9260007,,04-Apr-23,
7500000,10000,Phnom Penh,Land for Sale,Soft Title,8859717,,04-Apr-23,
3710080,21824,Kandal,Land for Sale,Soft Title,8861268,,04-Apr-23,
529260,8821,Siem Reap,Land for Sale,Soft Title,8606362,,04-Apr-23,
90000,2235,Kampot,Land for Sale,Hard Title,8525183,,04-Apr-23,
313250,6265,Phnom Penh,Land for Sale,Soft Title,8334283,,04-Apr-23,
49500,5500,Siem Reap,Land for Sale,Soft Title,8618259,,04-Apr-23,
150000,1557,Prey Veng,Land for Sale,Hard Title,8536718,,04-Apr-23,
120000,1557,Phnom Penh,Land for Sale,Hard Title,8527467,,04-Apr-23,
150000,1557,Kampot,Land for Sale,Soft Title,8674685,,04-Apr-23,
150000,270,Preah Sihanouk,Land for Sale,Soft Title,8697520,,04-Apr-23,
400000,1600,Preah Sihanouk,Land for Sale,Soft Title,8697527,,04-Apr-23,
200200,182,Siem Reap,Land for Sale,Soft Title,9222380,,04-Apr-23,
43000,443,Kandal,Land for Sale,Soft Title,9041390,,04-Apr-23,
16000,200,Kandal,Land for Sale,Soft Title,8387954,,04-Apr-23,
108000,621,Kandal,Land for Sale,Hard Title,9190467,,04-Apr-23,
226160,4112,Siem Reap,Land for Sale,Soft Title,9211722,,04-Apr-23,
66000,91,Svay Rieng,Land for Sale,Soft Title,9172700,,04-Apr-23,
14000,80,Kandal,Land for Sale,Soft Title,9258159,,04-Apr-23,
220000,80,Kampot,Land for Sale,Soft Title,7860146,,04-Apr-23,
29000,80,Phnom Penh,Land for Sale,Hard Title,9180404,,04-Apr-23,
1400000,1135,Phnom Penh,Land for Sale,Soft Title,9164418,,04-Apr-23,
1650000,5500,Phnom Penh,Land for Sale,Soft Title,8981812,,04-Apr-23,
502600,718,Siem Reap,Land for Sale,Soft Title,9257722,,04-Apr-23,
25000,900,Phnom Penh,Land for Sale,Soft Title,8706236,,04-Apr-23,
24900,900,Kampong Thom,Land for Sale,Soft Title,9258244,,04-Apr-23,
18000,120,Siem Reap,Land for Sale,Soft Title,7651027,,04-Apr-23,
2075640,4236,Siem Reap,Land for Sale,Soft Title,8523188,,04-Apr-23,
15249600,4236,Kampong Chhnang,Land for Sale,Soft Title,9257365,,04-Apr-23,
3200000,40000,Kampong Speu,Land for Sale,Soft Title,9257339,,04-Apr-23,
55000,200,Phnom Penh,Land for Sale,Hard Title,9257188,,04-Apr-23,
800000,400,Kampot,Land for Sale,Soft Title,8599031,,04-Apr-23,
7004400,89800,Kandal,Land for Sale,Soft Title,9257085,,04-Apr-23,
250000,2567,Phnom Penh,Land for Sale,Soft Title,7515282,,04-Apr-23,
634950,1411,Siem Reap,Land for Sale,Hard Title,9258799,,04-Apr-23,
38500,200,Kep,Land for Sale,Soft Title,9193986,,04-Apr-23,
120000,1096,Kandal,Land for Sale,Soft Title,8613907,,04-Apr-23,
600000,80,Banteay Meanchey,Land for Sale,Soft Title,8940278,,04-Apr-23,
39000,250,Koh Kong,Land for Sale,Hard Title,7691269,,04-Apr-23,
27000,1386,Koh Kong,Land for Sale,Hard Title,8534709,,04-Apr-23,
990000,100,Koh Kong,Land for Sale,Soft Title,8929894,,04-Apr-23,
45000,569,Koh Kong,Land for Sale,Hard Title,8534711,,04-Apr-23,
2978460,198564,Kampong Cham,Land for Sale,Soft Title,8334253,,04-Apr-23,
29500,11800,Kampong Speu,Land for Sale,Soft Title,9256623,,04-Apr-23,
12000,100,Kampong Speu,Land for Sale,Hard Title,9246143,,04-Apr-23,
45000,100,Kandal,Land for Sale,Soft Title,9218055,,04-Apr-23,
233,233,Kandal,Land for Sale,Hard Title,7456154,,04-Apr-23,
680000,780,Phnom Penh,Land for Sale,Hard Title,9071401,,04-Apr-23,
593150,11863,Phnom Penh,Land for Sale,Soft Title,8706340,,04-Apr-23,
388800,648,Phnom Penh,Land for Sale,Hard Title,9256091,,04-Apr-23,
145000,295,Phnom Penh,Land for Sale,Soft Title,8970671,,04-Apr-23,
390000,650,Phnom Penh,Land for Sale,Hard Title,9256058,,04-Apr-23,
300000,8331,Kandal,Land for Sale,Hard Title,8323531,,04-Apr-23,
2476480,1090,Phnom Penh,Land for Sale,Hard Title,9255967,,04-Apr-23,
2500000,1100,Phnom Penh,Land for Sale,Hard Title,9255931,,04-Apr-23,
352000,160000,Koh Kong,Land for Sale,Soft Title,7587926,,04-Apr-23,
1793660,8153,Kandal,Land for Sale,Hard Title,9151079,,04-Apr-23,
179000,8153,Kampot,Land for Sale,Soft Title,9151073,,04-Apr-23,
189000,8153,Phnom Penh,Land for Sale,Hard Title,9111075,,04-Apr-23,
23500,294,Kampot,Land for Sale,Hard Title,8924028,,04-Apr-23,
229460,2086,Phnom Penh,Land for Sale,Hard Title,9255760,,04-Apr-23,
824825,32993,Kampong Speu,Land for Sale,Hard Title,9255750,,04-Apr-23,
14000,100,Preah Sihanouk,Land for Sale,Soft Title,9106363,,04-Apr-23,
14000,100,Preah Sihanouk,Land for Sale,Soft Title,8891309,,04-Apr-23,
105000,15000,Phnom Penh,Land for Sale,Soft Title,8571295,,04-Apr-23,
112950,753,Siem Reap,Land for Sale,Hard Title,9079963,,04-Apr-23,
64800,270,Phnom Penh,Land for Sale,Hard Title,9256528,,04-Apr-23,
594000,270,Phnom Penh,Land for Sale,Soft Title,8334709,,04-Apr-23,
486000,270,Phnom Penh,Land for Sale,Soft Title,8871876,,04-Apr-23,
600000,270,Phnom Penh,Land for Sale,Soft Title,8405990,,04-Apr-23,
168168,450,Kandal,Land for Sale,Soft Title,9102903,,04-Apr-23,
79680,192,Kratie,Land for Sale,Soft Title,8591687,,04-Apr-23,
396450,4405,Siem Reap,Land for Sale,Hard Title,9255411,,04-Apr-23,
32500,4500,Siem Reap,Land for Sale,Soft Title,9255366,,04-Apr-23,
304200,468,Phnom Penh,Land for Sale,Hard Title,8847563,,03-Apr-23,
100000,135,Phnom Penh,Land for Sale,Soft Title,8586852,,03-Apr-23,
1316700,133,Siem Reap,Land for Sale,Soft Title,9255255,,03-Apr-23,
2935500,309,Battambang,Land for Sale,Soft Title,9255134,,03-Apr-23,
70000,2000,Tboung Khmum,Land for Sale,Soft Title,9255004,,03-Apr-23,
285000,1987,Phnom Penh,Land for Sale,Soft Title,8488264,,03-Apr-23,
60000,500,Phnom Penh,Land for Sale,Hard Title,9040885,,03-Apr-23,
18500,100,Kampong Speu,Land for Sale,Hard Title,9254888,,03-Apr-23,
634320,5286,Kandal,Land for Sale,Hard Title,8883010,,03-Apr-23,
3551860,54644,Kampong Speu,Land for Sale,Soft Title,9254875,,03-Apr-23,
5804079,52289,Kandal,Land for Sale,Soft Title,9254839,,03-Apr-23,
911600,212,Phnom Penh,Land for Sale,Soft Title,8635287,,03-Apr-23,
1650000,330,Kampot,Land for Sale,Soft Title,7548974,,03-Apr-23,
63000,260,Kampot,Land for Sale,Hard Title,9254216,,03-Apr-23,
38000,200,Kandal,Land for Sale,Soft Title,9171467,,03-Apr-23,
35000,2100,Phnom Penh,Land for Sale,Hard Title,9253996,,03-Apr-23,
56000,7231,Kampong Speu,Land for Sale,Soft Title,8299809,,03-Apr-23,
72000,235,Preah Sihanouk,Land for Sale,Hard Title,8565558,,03-Apr-23,
9999,5800,Prey Veng,Land for Sale,Soft Title,9253717,,03-Apr-23,
190000,1024,Takeo,Land for Sale,Soft Title,8942052,,03-Apr-23,
125000,1024,Phnom Penh,Land for Sale,Soft Title,9253515,,03-Apr-23,
45000,575,Kandal,Land for Sale,Soft Title,9245661,,03-Apr-23,
516230,5434,Kampong Chhnang,Land for Sale,Soft Title,9245634,,03-Apr-23,
620000,2400,Kandal,Land for Sale,Soft Title,8533761,,03-Apr-23,
3564975,142599,Banteay Meanchey,Land for Sale,Hard Title,9253391,,03-Apr-23,
70000,1672,Kandal,Land for Sale,Hard Title,9253354,,03-Apr-23,
250000,1672,Phnom Penh,Land for Sale,Hard Title,8038539,,03-Apr-23,
9562500,1125,Ratanakiri,Land for Sale,Soft Title,9253096,,03-Apr-23,
10123875,1125,Kampong Speu,Land for Sale,Soft Title,8557408,,03-Apr-23,
30000,770,Kampong Chhnang,Land for Sale,Hard Title,8923049,,03-Apr-23,
95040,110,Phnom Penh,Land for Sale,Hard Title,9116632,,03-Apr-23,
700000,20000,Kampong Speu,Land for Sale,Soft Title,9102797,,03-Apr-23,
317200,488,Phnom Penh,Land for Sale,Soft Title,9252502,,03-Apr-23,
681000,2724,Siem Reap,Land for Sale,Soft Title,9251989,,03-Apr-23,
650000,22000,Kampong Speu,Land for Sale,Soft Title,9251811,,03-Apr-23,
900000,22000,Battambang,Land for Sale,Hard Title,8176526,,03-Apr-23,
280000,561,Phnom Penh,Land for Sale,Hard Title,8625663,,03-Apr-23,
460000,550,Phnom Penh,Land for Sale,Soft Title,7969973,,03-Apr-23,
1279500,1706,Phnom Penh,Land for Sale,Hard Title,8232308,,03-Apr-23,
600000,1200,Siem Reap,Land for Sale,Hard Title,9100372,,03-Apr-23,
822809,63293,Kampong Speu,Land for Sale,Hard Title,9251302,,03-Apr-23,
874275,11657,Svay Rieng,Land for Sale,Hard Title,9184772,,03-Apr-23,
700000,838,Kandal,Land for Sale,Hard Title,9147271,,03-Apr-23,
215000,363,Phnom Penh,Land for Sale,Hard Title,9169463,,03-Apr-23,
165000,400,Phnom Penh,Land for Sale,Soft Title,9128188,,03-Apr-23,
1224600,314,Phnom Penh,Land for Sale,Hard Title,9096560,,03-Apr-23,
32500,102,Phnom Penh,Land for Sale,Hard Title,9098342,,03-Apr-23,
798031,2669,Phnom Penh,Land for Sale,Hard Title,9076384,,03-Apr-23,
260000,500,Phnom Penh,Land for Sale,Hard Title,9071893,,03-Apr-23,
99000,345,Phnom Penh,Land for Sale,Soft Title,9018563,,03-Apr-23,
1253040,20884,Kandal,Land for Sale,Soft Title,8983509,,03-Apr-23,
2800000,407,Phnom Penh,Land for Sale,Soft Title,7605472,,03-Apr-23,
2371800,7906,Phnom Penh,Land for Sale,Hard Title,7871982,,03-Apr-23,
88888,204,Phnom Penh,Land for Sale,Soft Title,7687216,,03-Apr-23,
1224600,314,Phnom Penh,Land for Sale,Hard Title,9003763,,03-Apr-23,
55000,7000,Phnom Penh,Land for Sale,Soft Title,8703857,,03-Apr-23,
980000,781,Phnom Penh,Land for Sale,Soft Title,9091773,,03-Apr-23,
1430000,650,Phnom Penh,Land for Sale,Hard Title,9091742,,03-Apr-23,
2500000,719,Phnom Penh,Land for Sale,Soft Title,8387535,,03-Apr-23,
184000,800,Siem Reap,Land for Sale,Hard Title,9115766,,03-Apr-23,
22000,100,Siem Reap,Land for Sale,Hard Title,8453093,,03-Apr-23,
13776000,2460,Kampot,Land for Sale,Hard Title,8697899,,03-Apr-23,
608000,640,Phnom Penh,Land for Sale,Soft Title,8389106,,03-Apr-23,
18936000,12624,Phnom Penh,Land for Sale,Soft Title,9091247,,03-Apr-23,
23066400,5492,Phnom Penh,Land for Sale,Soft Title,9091228,,03-Apr-23,
3300000,600,Phnom Penh,Land for Sale,Soft Title,9091218,,03-Apr-23,
10000,600,Phnom Penh,Land for Sale,Soft Title,8371524,,03-Apr-23,
55000,200,Phnom Penh,Land for Sale,Hard Title,9250558,,03-Apr-23,
32000,308,Phnom Penh,Land for Sale,Hard Title,9250244,,03-Apr-23,
1263440,7432,Phnom Penh,Land for Sale,Hard Title,7991014,,03-Apr-23,
950000,4000,Phnom Penh,Land for Sale,Hard Title,8225493,,03-Apr-23,
1698060,6531,Phnom Penh,Land for Sale,Hard Title,8225274,,03-Apr-23,
1650000,1376,Phnom Penh,Land for Sale,Hard Title,8866626,,03-Apr-23,
850000,553,Phnom Penh,Land for Sale,Hard Title,8866507,,03-Apr-23,
1702500,681,Phnom Penh,Land for Sale,Soft Title,8865399,,03-Apr-23,
2400000,840,Phnom Penh,Land for Sale,Soft Title,9251258,,03-Apr-23,
950000,988,Phnom Penh,Land for Sale,Hard Title,8545884,,03-Apr-23,
2076900,9030,Phnom Penh,Land for Sale,Hard Title,7941321,,03-Apr-23,
145000,430,Phnom Penh,Land for Sale,Hard Title,8441127,,03-Apr-23,
759600,633,Phnom Penh,Land for Sale,Hard Title,7953471,,03-Apr-23,
368000,1600,Phnom Penh,Land for Sale,Hard Title,7941674,,03-Apr-23,
300000,359,Phnom Penh,Land for Sale,Hard Title,8099413,,03-Apr-23,
520000,600,Phnom Penh,Land for Sale,Hard Title,8687815,,03-Apr-23,
500000,5000,Phnom Penh,Land for Sale,Hard Title,7991081,,03-Apr-23,
7701120,4584,Phnom Penh,Land for Sale,Hard Title,8231590,,03-Apr-23,
640375,5123,Phnom Penh,Land for Sale,Hard Title,7983781,,03-Apr-23,
875000,1750,Phnom Penh,Land for Sale,Hard Title,8267818,,03-Apr-23,
90000,230,Kandal,Land for Sale,Hard Title,8148855,,03-Apr-23,
220000,1203,Phnom Penh,Land for Sale,Hard Title,8651837,,03-Apr-23,
1684200,1203,Phnom Penh,Land for Sale,Soft Title,8865019,,03-Apr-23,
1563900,1203,Phnom Penh,Land for Sale,Soft Title,8800643,,03-Apr-23,
900000,528,Phnom Penh,Land for Sale,Soft Title,8912169,,03-Apr-23,
1000000,601,Phnom Penh,Land for Sale,Soft Title,8377678,,03-Apr-23,
225000,30000,Banteay Meanchey,Land for Sale,Soft Title,8561452,,03-Apr-23,
90000,100,Kampong Speu,Land for Sale,Soft Title,9250387,,02-Apr-23,
35000,200,Phnom Penh,Land for Sale,Soft Title,8528375,,02-Apr-23,
73200,6100,Preah Sihanouk,Land for Sale,Soft Title,9250239,,02-Apr-23,
11800,75,Kampot,Land for Sale,Soft Title,8824469,,02-Apr-23,
103840,59,Phnom Penh,Land for Sale,Hard Title,9147117,,02-Apr-23,
940900,97,Phnom Penh,Land for Sale,Hard Title,7550011,,02-Apr-23,
15000,150,Kandal,Land for Sale,Soft Title,8695039,,02-Apr-23,
63000,3014,Takeo,Land for Sale,Soft Title,8824989,,02-Apr-23,
