,Date,Open,High,Low,Close,Adj Close,Volume
332,3/7/2005,"3,693.20","3,693.20","3,693.20","3,693.20","3,693.20",-
333,3/8/2005,"3,696.10","3,696.10","3,696.10","3,696.10","3,696.10",-
334,3/9/2005,"3,700.90","3,700.90","3,700.90","3,700.90","3,700.90",-
335,3/10/2005,"3,686.10","3,696.10","3,686.10","3,696.10","3,696.10",-
336,3/11/2005,"3,694.70","3,697.00","3,694.70","3,697.00","3,697.00",-
337,3/14/2005,"3,694.60","3,694.60","3,694.00","3,694.00","3,694.00",-
338,3/15/2005,"3,698.40","3,698.40","3,698.40","3,698.40","3,698.40",-
339,3/16/2005,"3,695.20","3,695.20","3,695.20","3,695.20","3,695.20",-
340,3/17/2005,"3,698.10","3,698.10","3,698.10","3,698.10","3,698.10",-
341,3/18/2005,"3,696.70","3,696.70","3,696.70","3,696.70","3,696.70",-
342,3/21/2005,"3,712.80","3,712.80","3,693.10","3,693.10","3,693.10",-
343,3/22/2005,"3,693.40","3,693.40","3,693.40","3,693.40","3,693.40",-
344,3/23/2005,"3,724.90","3,724.90","3,694.20","3,694.20","3,694.20",-
345,3/24/2005,"3,688.80","3,688.80","3,688.80","3,688.80","3,688.80",-
346,3/25/2005,-,-,-,-,-,-
347,3/28/2005,-,-,-,-,-,-
348,3/29/2005,"3,690.30","3,690.30","3,690.30","3,690.30","3,690.30",-
349,3/30/2005,"3,691.40","3,691.40","3,691.40","3,691.40","3,691.40",-
350,3/31/2005,"3,697.10","3,697.10","3,691.20","3,691.20","3,691.20",-
351,4/1/2005,"3,690.50","3,690.50","3,690.50","3,690.50","3,690.50",-
352,4/4/2005,"3,690.90","3,690.90","3,690.90","3,690.90","3,690.90",-
353,4/5/2005,"3,841.70","3,841.70","3,841.70","3,841.70","3,841.70",-
354,4/6/2005,"3,821.70","3,863.60","3,821.70","3,863.60","3,863.60",-
355,4/7/2005,"3,862.40","3,862.40","3,862.40","3,862.40","3,862.40",-
356,4/8/2005,"3,858.30","3,858.30","3,858.30","3,858.30","3,858.30",-
357,4/11/2005,"3,832.00","3,860.00","3,832.00","3,860.00","3,860.00",-
358,4/12/2005,"3,872.80","3,872.80","3,872.80","3,872.80","3,872.80",-
359,4/13/2005,"3,868.50","3,868.50","3,868.50","3,868.50","3,868.50",-
360,4/14/2005,"3,868.90","3,868.90","3,868.90","3,868.90","3,868.90",-
361,4/15/2005,"3,869.30","3,869.30","3,869.30","3,869.30","3,869.30",-
362,4/18/2005,"3,851.40","3,884.30","3,851.40","3,884.30","3,884.30",-
363,4/19/2005,"3,870.10","3,878.40","3,870.10","3,878.40","3,878.40",-
364,4/20/2005,"3,884.00","3,884.00","3,867.00","3,867.00","3,867.00",-
365,4/21/2005,"3,882.30","3,882.30","3,882.30","3,882.30","3,882.30",-
366,4/22/2005,"3,899.00","3,899.00","3,881.30","3,881.30","3,881.30",-
367,4/25/2005,"3,896.60","3,896.60","3,896.60","3,896.60","3,896.60",-
368,4/26/2005,"3,888.30","3,888.30","3,888.30","3,888.30","3,888.30",-
369,4/27/2005,"3,888.80","3,888.80","3,888.80","3,888.80","3,888.80",-
370,4/28/2005,"3,903.80","3,903.80","3,903.80","3,903.80","3,903.80",-
371,4/29/2005,"3,899.00","3,920.50","3,899.00","3,920.50","3,920.50",-
372,5/2/2005,"3,952.20","3,952.20","3,911.90","3,911.90","3,911.90",-
373,5/3/2005,"3,905.80","3,905.80","3,905.80","3,905.80","3,905.80",-
374,5/4/2005,"3,911.10","3,914.00","3,911.10","3,914.00","3,914.00",-
375,5/5/2005,-,-,-,-,-,-
376,5/6/2005,"3,911.40","3,911.40","3,911.40","3,911.40","3,911.40",-
377,5/9/2005,"3,910.00","3,910.00","3,910.00","3,910.00","3,910.00",-
378,5/10/2005,"3,908.30","3,908.30","3,908.30","3,908.30","3,908.30",-
379,5/11/2005,"3,910.10","3,910.10","3,910.10","3,910.10","3,910.10",-
380,5/12/2005,"3,915.60","3,944.00","3,915.60","3,944.00","3,944.00",-
381,5/13/2005,"3,944.30","3,945.20","3,907.90","3,907.90","3,907.90",-
382,5/16/2005,-,-,-,-,-,-
383,5/17/2005,"3,911.00","3,911.00","3,911.00","3,911.00","3,911.00",-
384,5/18/2005,"3,916.00","3,916.00","3,916.00","3,916.00","3,916.00",-
385,5/19/2005,"3,901.90","3,901.90","3,901.90","3,901.90","3,901.90",-
386,5/20/2005,"3,908.20","3,908.20","3,908.20","3,908.20","3,908.20",-
387,5/23/2005,"3,928.10","3,928.10","3,912.40","3,912.40","3,912.40",-
388,5/24/2005,"3,935.70","3,940.20","3,935.70","3,940.20","3,940.20",-
389,5/25/2005,"3,942.40","3,942.40","3,922.50","3,922.50","3,922.50",-
390,5/26/2005,"3,931.00","3,939.80","3,931.00","3,939.80","3,939.80",-
391,5/27/2005,"3,929.30","3,929.30","3,929.30","3,929.30","3,929.30",-
392,5/30/2005,"3,940.40","3,940.40","3,940.40","3,940.40","3,940.40",-
393,5/31/2005,"3,932.40","3,932.40","3,932.40","3,932.40","3,932.40",-
394,6/1/2005,"3,929.10","3,929.10","3,929.10","3,929.10","3,929.10",-
395,6/2/2005,"3,946.20","3,946.20","3,937.30","3,937.30","3,937.30",-
396,6/3/2005,"3,928.30","3,928.30","3,928.30","3,928.30","3,928.30",-
397,6/6/2005,"3,927.90","3,927.90","3,926.60","3,926.60","3,926.60",-
398,6/7/2005,"3,936.30","3,940.30","3,936.30","3,940.30","3,940.30",-
399,6/8/2005,"3,936.30","3,936.30","3,936.30","3,936.30","3,936.30",-
400,6/8/2005,"3,936.30","3,936.30","3,936.30","3,936.30","3,936.30",-
401,6/9/2005,"3,932.30","3,938.40","3,932.30","3,937.10","3,937.10",-
402,6/10/2005,"3,935.90","3,974.80","3,935.90","3,974.80","3,974.80",-
403,6/13/2005,"3,992.20","3,992.20","3,939.80","3,939.80","3,939.80",-
404,6/14/2005,"3,934.80","3,935.10","3,934.80","3,935.10","3,935.10",-
405,6/15/2005,"3,939.00","3,939.00","3,939.00","3,939.00","3,939.00",-
406,6/16/2005,"3,929.70","3,934.40","3,929.70","3,934.40","3,934.40",-
407,6/17/2005,"3,936.50","3,936.50","3,936.50","3,936.50","3,936.50",-
408,6/20/2005,"3,940.00","3,940.00","3,940.00","3,940.00","3,940.00",-
409,6/21/2005,"3,943.70","3,943.70","3,943.70","3,943.70","3,943.70",-
410,6/22/2005,"3,944.40","3,944.40","3,944.40","3,944.40","3,944.40",-
411,6/23/2005,"3,939.20","3,939.20","3,939.20","3,939.20","3,939.20",-
412,6/24/2005,"3,935.60","3,935.60","3,935.60","3,935.60","3,935.60",-
413,6/27/2005,"3,919.20","3,940.20","3,910.10","3,939.20","3,939.20",-
414,6/28/2005,"3,942.60","3,961.20","3,939.80","3,951.20","3,951.20",-
415,6/29/2005,"3,939.10","3,939.10","3,934.50","3,934.50","3,934.50",-
416,6/30/2005,"3,928.70","3,928.70","3,916.10","3,916.10","3,916.10",-
417,7/1/2005,"3,940.00","3,940.00","3,940.00","3,940.00","3,940.00",-
418,7/4/2005,"3,934.60","3,934.60","3,931.50","3,931.50","3,931.50",-
419,7/5/2005,"3,931.00","3,931.00","3,931.00","3,931.00","3,931.00",-
420,7/6/2005,"3,948.50","3,948.50","3,941.50","3,941.50","3,941.50",-
421,7/7/2005,"3,942.90","3,942.90","3,942.20","3,942.20","3,942.20",-
422,7/8/2005,"3,942.40","3,942.40","3,942.40","3,942.40","3,942.40",-
423,7/11/2005,"3,946.80","3,946.80","3,946.80","3,946.80","3,946.80",-
424,7/12/2005,"3,955.60","3,955.60","3,931.40","3,931.40","3,931.40",-
425,7/13/2005,"3,950.70","3,983.20","3,950.70","3,983.20","3,983.20",-
426,7/14/2005,"3,936.00","3,936.00","3,936.00","3,936.00","3,936.00",-
427,7/15/2005,"3,931.80","3,940.30","3,931.80","3,940.30","3,940.30",-
428,7/18/2005,"3,934.00","3,934.00","3,934.00","3,934.00","3,934.00",-
429,7/19/2005,"3,943.50","3,943.50","3,941.50","3,941.50","3,941.50",-
430,7/20/2005,"3,942.70","3,944.10","3,942.70","3,944.10","3,944.10",-
431,7/21/2005,"3,948.90","3,948.90","3,948.90","3,948.90","3,948.90",-
432,7/22/2005,"3,944.40","3,958.80","3,944.40","3,958.80","3,958.80",-
433,7/25/2005,"3,952.80","3,952.80","3,952.80","3,952.80","3,952.80",-
434,7/26/2005,"3,963.80","3,970.90","3,954.80","3,954.80","3,954.80",-
435,7/27/2005,"3,951.90","3,951.90","3,951.90","3,951.90","3,951.90",-
436,7/28/2005,"3,952.20","3,952.20","3,952.20","3,952.20","3,952.20",-
437,7/29/2005,"3,953.60","3,953.60","3,953.60","3,953.60","3,953.60",-
438,8/1/2005,"3,955.30","3,955.30","3,955.30","3,955.30","3,955.30",-
439,8/2/2005,"4,003.70","4,013.70","4,003.70","4,013.70","4,013.70",-
440,8/3/2005,"4,012.80","4,012.80","4,012.80","4,012.80","4,012.80",-
441,8/4/2005,"3,965.00","3,965.00","3,946.90","3,946.90","3,946.90",-
442,8/5/2005,"3,977.50","3,979.80","3,974.60","3,979.80","3,979.80",-
443,8/8/2005,"3,971.80","3,971.80","3,967.40","3,967.40","3,967.40",-
444,8/9/2005,"3,992.90","3,992.90","3,992.90","3,992.90","3,992.90",-
445,8/10/2005,"3,994.30","3,994.30","3,994.30","3,994.30","3,994.30",-
446,8/11/2005,"3,991.30","3,991.30","3,991.30","3,991.30","3,991.30",-
447,8/12/2005,"3,859.90","3,859.90","3,859.90","3,859.90","3,859.90",-
448,8/15/2005,"3,852.60","3,852.60","3,852.60","3,852.60","3,852.60",-
449,8/16/2005,"3,858.70","3,858.70","3,858.70","3,858.70","3,858.70",-
450,8/17/2005,"3,857.50","3,868.50","3,857.50","3,868.50","3,868.50",-
451,8/18/2005,"3,886.70","3,886.70","3,886.70","3,886.70","3,886.70",-
452,8/19/2005,"3,885.90","3,885.90","3,885.90","3,885.90","3,885.90",-
453,8/22/2005,"3,886.70","3,886.70","3,881.60","3,881.60","3,881.60",-
454,8/23/2005,"3,883.20","3,890.80","3,877.30","3,881.70","3,881.70",-
455,8/24/2005,"3,916.00","3,916.00","3,916.00","3,916.00","3,916.00",-
456,8/25/2005,"3,941.90","3,942.00","3,941.90","3,942.00","3,942.00",-
457,8/26/2005,"3,949.40","3,949.40","3,949.40","3,949.40","3,949.40",-
458,8/29/2005,"3,948.20","3,970.50","3,948.20","3,970.50","3,970.50",-
459,8/30/2005,"3,996.70","3,996.70","3,990.30","3,990.30","3,990.30",-
460,8/31/2005,"3,996.80","3,996.80","3,991.60","3,991.60","3,991.60",-
461,9/1/2005,"3,985.90","3,985.90","3,953.80","3,953.80","3,953.80",-
462,9/2/2005,"4,003.30","4,005.50","4,003.30","4,005.50","4,005.50",-
463,9/5/2005,"4,000.20","4,000.20","4,000.20","4,000.20","4,000.20",-
464,9/6/2005,"4,027.40","4,027.40","3,999.70","3,999.70","3,999.70",-
465,9/7/2005,"3,956.40","3,968.80","3,956.40","3,968.80","3,968.80",-
466,9/8/2005,"3,946.10","3,946.10","3,946.10","3,946.10","3,946.10",-
467,9/9/2005,"3,945.60","3,945.60","3,943.10","3,943.10","3,943.10",-
468,9/12/2005,"3,939.20","3,946.80","3,939.20","3,946.80","3,946.80",-
469,9/13/2005,"3,942.00","3,942.00","3,942.00","3,942.00","3,942.00",-
470,9/14/2005,"3,946.50","3,946.50","3,946.50","3,946.50","3,946.50",-
471,9/15/2005,"3,941.10","3,941.10","3,941.10","3,941.10","3,941.10",-
472,9/16/2005,"3,947.80","3,952.80","3,947.80","3,952.80","3,952.80",-
473,9/19/2005,"3,939.20","3,940.20","3,939.20","3,940.20","3,940.20",-
474,9/20/2005,"3,944.90","3,944.90","3,944.90","3,944.90","3,944.90",-
475,9/21/2005,-,-,-,-,-,-
476,9/22/2005,"3,945.20","3,954.80","3,941.00","3,954.80","3,954.80",-
477,9/23/2005,"3,980.20","3,980.20","3,944.50","3,944.50","3,944.50",-
478,9/26/2005,"3,953.90","3,953.90","3,943.80","3,943.80","3,943.80",-
479,9/27/2005,"3,958.20","3,958.20","3,958.20","3,958.20","3,958.20",-
480,9/28/2005,"3,953.20","3,953.20","3,953.20","3,953.20","3,953.20",-
481,9/29/2005,"3,954.80","3,954.80","3,954.80","3,954.80","3,954.80",-
482,9/30/2005,"3,952.40","3,962.90","3,952.40","3,962.90","3,962.90",-
483,10/3/2005,"3,992.50","3,992.50","3,992.50","3,992.50","3,992.50",-
484,10/4/2005,"3,927.00","3,927.00","3,926.70","3,926.70","3,926.70",-
485,10/5/2005,"3,953.40","3,953.40","3,953.40","3,953.40","3,953.40",-
486,10/6/2005,"3,919.60","3,958.90","3,919.60","3,958.90","3,958.90",-
487,10/7/2005,"3,949.10","3,949.10","3,949.10","3,949.10","3,949.10",-
488,10/10/2005,"3,950.20","3,950.20","3,950.20","3,950.20","3,950.20",-
489,10/11/2005,"3,948.40","3,948.40","3,948.40","3,948.40","3,948.40",-
490,10/12/2005,"3,937.70","3,937.70","3,937.70","3,937.70","3,937.70",-
491,10/13/2005,"3,954.90","3,954.90","3,954.90","3,954.90","3,954.90",-
492,10/14/2005,"3,953.90","3,953.90","3,924.60","3,924.60","3,924.60",-
493,10/17/2005,"3,959.70","3,959.70","3,959.70","3,959.70","3,959.70",-
494,10/18/2005,"3,951.00","3,951.00","3,951.00","3,951.00","3,951.00",-
495,10/19/2005,"3,959.10","3,959.10","3,959.10","3,959.10","3,959.10",-
496,10/20/2005,"3,952.30","3,952.30","3,952.30","3,952.30","3,952.30",-
497,10/21/2005,"3,953.10","3,953.10","3,953.10","3,953.10","3,953.10",-
498,10/24/2005,"3,956.50","3,956.50","3,944.00","3,944.00","3,944.00",-
499,10/25/2005,"3,959.40","3,959.40","3,959.40","3,959.40","3,959.40",-
500,10/25/2005,"3,959.40","3,959.40","3,959.40","3,959.40","3,959.40",-
501,10/26/2005,"3,956.50","3,956.50","3,956.50","3,956.50","3,956.50",-
502,10/27/2005,"3,955.40","3,955.40","3,951.60","3,952.20","3,952.20",-
503,10/28/2005,"3,984.70","3,984.70","3,984.70","3,984.70","3,984.70",-
504,10/31/2005,"3,989.80","3,989.80","3,989.80","3,989.80","3,989.80",-
505,11/1/2005,"3,985.30","3,985.30","3,985.30","3,985.30","3,985.30",-
506,11/2/2005,"3,981.60","3,981.60","3,981.60","3,981.60","3,981.60",-
507,11/3/2005,"3,986.80","3,986.80","3,986.80","3,986.80","3,986.80",-
508,11/4/2005,"3,988.80","3,988.80","3,988.50","3,988.50","3,988.50",-
509,11/7/2005,"3,985.80","3,992.20","3,985.80","3,992.20","3,992.20",-
510,11/8/2005,"3,975.90","3,975.90","3,975.90","3,975.90","3,975.90",-
511,11/9/2005,"3,948.20","3,948.20","3,948.20","3,948.20","3,948.20",-
512,11/10/2005,"3,954.80","3,954.80","3,954.80","3,954.80","3,954.80",-
513,11/11/2005,"3,948.40","3,948.40","3,936.00","3,936.00","3,936.00",-
514,11/14/2005,"3,949.50","3,949.50","3,949.50","3,949.50","3,949.50",-
515,11/15/2005,"3,951.90","3,951.90","3,949.10","3,949.10","3,949.10",-
516,11/16/2005,"3,952.60","3,952.60","3,950.20","3,950.20","3,950.20",-
517,11/17/2005,"3,949.30","3,949.30","3,949.30","3,949.30","3,949.30",-
518,11/18/2005,"3,943.30","3,943.30","3,943.30","3,943.30","3,943.30",-
519,11/21/2005,"3,954.90","3,954.90","3,954.90","3,954.90","3,954.90",-
520,11/22/2005,"3,952.90","3,955.30","3,914.50","3,914.50","3,914.50",-
521,11/23/2005,"3,942.00","3,942.00","3,942.00","3,942.00","3,942.00",-
522,11/24/2005,"3,929.10","3,929.10","3,929.10","3,929.10","3,929.10",-
523,11/25/2005,"3,930.80","3,930.80","3,930.80","3,930.80","3,930.80",-
524,11/28/2005,"3,948.10","3,948.10","3,889.10","3,889.10","3,889.10",-
525,11/29/2005,"3,948.10","3,948.10","3,948.10","3,948.10","3,948.10",-
526,11/30/2005,"3,950.70","3,950.70","3,950.70","3,950.70","3,950.70",-
527,12/1/2005,"3,979.20","3,979.20","3,979.20","3,979.20","3,979.20",-
528,12/2/2005,"3,882.90","3,882.90","3,882.90","3,882.90","3,882.90",-
529,12/5/2005,"3,854.60","3,854.60","3,854.60","3,854.60","3,854.60",-
530,12/6/2005,"3,827.60","3,827.60","3,822.50","3,824.30","3,824.30",-
531,12/7/2005,"3,830.50","3,830.50","3,829.10","3,829.10","3,829.10",-
532,12/8/2005,"3,829.50","3,831.90","3,829.50","3,831.90","3,831.90",-
533,12/9/2005,"3,824.00","3,844.70","3,823.00","3,844.70","3,844.70",-
534,12/12/2005,"3,835.70","3,835.70","3,835.70","3,835.70","3,835.70",-
535,12/13/2005,"3,812.80","3,857.20","3,812.80","3,857.20","3,857.20",-
536,12/14/2005,"3,860.30","3,860.30","3,860.30","3,860.30","3,860.30",-
537,12/15/2005,"3,857.90","3,857.90","3,857.90","3,857.90","3,857.90",-
538,12/16/2005,"3,853.50","3,853.50","3,853.50","3,853.50","3,853.50",-
539,12/19/2005,"3,859.50","3,861.10","3,859.50","3,861.10","3,861.10",-
540,12/20/2005,"3,869.10","3,869.10","3,849.60","3,849.60","3,849.60",-
541,12/21/2005,"3,846.80","3,846.80","3,846.80","3,846.80","3,846.80",-
542,12/22/2005,"3,847.20","3,847.20","3,847.20","3,847.20","3,847.20",-
543,12/23/2005,"3,832.90","3,832.90","3,832.90","3,832.90","3,832.90",-
544,12/26/2005,"3,835.10","3,835.10","3,834.40","3,834.40","3,834.40",-
545,12/27/2005,"3,839.00","3,839.00","3,839.00","3,839.00","3,839.00",-
546,12/28/2005,"3,830.30","3,830.30","3,830.30","3,830.30","3,830.30",-
547,12/29/2005,"3,835.60","3,835.60","3,835.60","3,835.60","3,835.60",-
548,12/30/2005,"3,833.90","3,833.90","3,833.90","3,833.90","3,833.90",-
549,1/2/2006,"3,830.30","3,830.30","3,830.30","3,830.30","3,830.30",-
550,1/3/2006,"3,814.20","3,831.70","3,814.20","3,831.70","3,831.70",-
551,1/4/2006,"3,832.40","3,832.40","3,819.70","3,819.70","3,819.70",-
552,1/5/2006,"3,833.40","3,833.40","3,832.00","3,832.00","3,832.00",-
553,1/6/2006,"3,838.50","3,838.50","3,819.50","3,819.50","3,819.50",-
554,1/9/2006,"3,840.10","3,840.10","3,840.10","3,840.10","3,840.10",-
555,1/10/2006,"3,846.50","3,846.50","3,846.50","3,846.50","3,846.50",-
556,1/11/2006,"3,833.30","3,833.30","3,833.30","3,833.30","3,833.30",-
557,1/12/2006,"3,835.60","3,839.50","3,835.60","3,839.50","3,839.50",-
558,1/13/2006,"3,833.50","3,833.50","3,833.50","3,833.50","3,833.50",-
559,1/16/2006,"3,840.50","3,840.50","3,840.50","3,840.50","3,840.50",-
560,1/17/2006,"3,841.10","3,841.10","3,841.10","3,841.10","3,841.10",-
561,1/18/2006,"3,821.50","3,821.50","3,821.50","3,821.50","3,821.50",-
562,1/19/2006,"3,838.10","3,838.10","3,838.10","3,838.10","3,838.10",-
563,1/20/2006,"3,838.80","3,838.80","3,838.00","3,838.00","3,838.00",-
564,1/23/2006,"3,893.70","3,893.70","3,893.70","3,893.70","3,893.70",-
565,1/24/2006,"3,891.20","3,891.20","3,891.20","3,891.20","3,891.20",-
566,1/25/2006,"3,904.10","3,904.10","3,904.10","3,904.10","3,904.10",-
567,1/26/2006,"3,901.40","3,901.40","3,901.40","3,901.40","3,901.40",-
568,1/27/2006,"3,900.20","3,927.30","3,900.20","3,927.30","3,927.30",-
569,1/30/2006,"3,895.50","3,895.50","3,895.50","3,895.50","3,895.50",-
570,1/31/2006,"3,897.90","3,897.90","3,894.70","3,894.70","3,894.70",-
571,2/1/2006,"3,894.60","3,899.90","3,894.60","3,899.90","3,899.90",-
572,2/2/2006,"3,900.30","3,900.30","3,900.30","3,900.30","3,900.30",-
573,2/3/2006,"3,898.90","3,898.90","3,898.90","3,898.90","3,898.90",-
574,2/6/2006,"3,899.20","3,903.30","3,899.20","3,903.30","3,903.30",-
575,2/7/2006,"3,895.70","3,896.00","3,895.70","3,896.00","3,896.00",-
576,2/8/2006,"3,892.70","3,892.70","3,892.70","3,892.70","3,892.70",-
577,2/9/2006,"3,883.10","3,891.10","3,883.10","3,891.10","3,891.10",-
578,2/10/2006,"3,882.20","3,882.20","3,882.20","3,882.20","3,882.20",-
579,2/13/2006,"3,881.40","3,881.40","3,878.60","3,878.60","3,878.60",-
580,2/14/2006,"3,887.00","3,887.00","3,887.00","3,887.00","3,887.00",-
581,2/15/2006,"3,879.70","3,886.10","3,879.70","3,886.10","3,886.10",-
582,2/16/2006,"3,875.60","3,875.60","3,869.70","3,869.70","3,869.70",-
583,2/17/2006,"3,876.50","3,876.50","3,865.10","3,865.10","3,865.10",-
584,2/20/2006,"3,872.10","3,872.10","3,869.20","3,869.20","3,869.20",-
585,2/21/2006,"3,876.90","3,876.90","3,876.90","3,876.90","3,876.90",-
586,2/22/2006,"3,877.30","3,877.30","3,877.30","3,877.30","3,877.30",-
587,2/23/2006,"3,877.10","3,877.10","3,877.00","3,877.00","3,877.00",-
588,2/24/2006,"3,876.70","3,876.70","3,876.70","3,876.70","3,876.70",-
589,2/27/2006,"3,888.60","3,888.60","3,873.50","3,879.00","3,879.00",-
590,2/28/2006,"3,875.60","3,875.60","3,875.60","3,875.60","3,875.60",-
591,3/1/2006,"3,877.40","3,877.40","3,877.40","3,877.40","3,877.40",-
592,3/2/2006,"3,882.30","3,882.30","3,877.90","3,877.90","3,877.90",-
593,3/3/2006,"3,883.50","3,883.50","3,883.50","3,883.50","3,883.50",-
594,3/6/2006,"3,869.50","3,874.90","3,844.40","3,848.60","3,848.60",-
595,3/7/2006,"3,867.20","3,867.20","3,841.80","3,841.80","3,841.80",-
596,3/8/2006,"3,843.10","3,843.10","3,838.10","3,838.10","3,838.10",-
597,3/9/2006,"3,836.50","3,841.80","3,836.50","3,841.80","3,841.80",-
598,3/10/2006,"3,832.10","3,832.10","3,832.10","3,832.10","3,832.10",-
599,3/13/2006,"3,825.30","3,876.90","3,819.40","3,864.70","3,864.70",-
600,3/13/2006,"3,825.30","3,876.90","3,819.40","3,864.70","3,864.70",-
601,3/14/2006,"3,872.90","3,872.90","3,848.30","3,848.30","3,848.30",-
602,3/15/2006,"3,848.50","3,879.50","3,848.50","3,865.50","3,865.50",-
603,3/16/2006,"3,899.30","3,899.30","3,866.70","3,866.70","3,866.70",-
604,3/17/2006,"3,842.10","3,842.10","3,836.30","3,836.30","3,836.30",-
605,3/20/2006,"3,839.80","3,839.80","3,839.80","3,839.80","3,839.80",-
606,3/21/2006,"3,839.90","3,839.90","3,839.90","3,839.90","3,839.90",-
607,3/22/2006,"3,840.10","3,840.10","3,840.10","3,840.10","3,840.10",-
608,3/23/2006,"3,844.30","3,844.30","3,844.30","3,844.30","3,844.30",-
609,3/24/2006,"3,833.60","3,833.60","3,833.60","3,833.60","3,833.60",-
610,3/27/2006,"3,838.70","3,838.70","3,838.70","3,838.70","3,838.70",-
611,3/28/2006,"3,844.30","3,855.70","3,838.50","3,855.70","3,855.70",-
612,3/29/2006,"3,838.60","3,838.60","3,838.60","3,838.60","3,838.60",-
613,3/30/2006,"3,834.50","3,834.50","3,805.80","3,805.80","3,805.80",-
614,3/31/2006,"3,834.20","3,834.50","3,834.20","3,834.50","3,834.50",-
615,4/3/2006,"3,830.10","3,834.20","3,830.10","3,834.20","3,834.20",-
616,4/4/2006,"3,807.40","3,840.60","3,807.40","3,840.60","3,840.60",-
617,4/5/2006,"3,841.10","3,841.10","3,829.30","3,829.90","3,829.90",-
618,4/6/2006,"3,836.10","3,864.00","3,836.10","3,864.00","3,864.00",-
619,4/7/2006,"3,834.10","3,834.10","3,826.80","3,826.80","3,826.80",-
620,4/10/2006,"3,860.60","3,860.60","3,833.40","3,833.40","3,833.40",-
621,4/11/2006,"3,835.50","3,835.50","3,833.60","3,833.60","3,833.60",-
622,4/12/2006,"3,839.50","3,840.50","3,839.50","3,840.50","3,840.50",-
623,4/13/2006,"3,852.20","3,852.20","3,834.70","3,834.70","3,834.70",-
624,4/14/2006,"3,831.40","3,831.40","3,830.10","3,830.10","3,830.10",-
625,4/17/2006,"3,823.60","3,823.60","3,823.60","3,823.60","3,823.60",-
626,4/18/2006,"3,785.40","3,842.20","3,785.40","3,842.20","3,842.20",-
627,4/19/2006,"3,813.30","3,853.90","3,813.30","3,853.90","3,853.90",-
628,4/20/2006,"3,849.40","3,849.40","3,849.40","3,849.40","3,849.40",-
629,4/21/2006,"3,858.50","3,858.50","3,854.50","3,854.50","3,854.50",-
630,4/24/2006,"3,839.80","3,845.30","3,839.30","3,845.30","3,845.30",-
631,4/25/2006,"3,842.30","3,842.30","3,824.30","3,824.30","3,824.30",-
632,4/26/2006,"3,826.80","3,845.30","3,826.80","3,839.80","3,839.80",-
633,4/27/2006,"3,830.30","3,893.50","3,830.30","3,893.50","3,893.50",-
634,4/28/2006,"3,862.50","3,897.50","3,862.50","3,897.50","3,897.50",-
635,5/1/2006,"3,869.30","3,869.30","3,869.30","3,869.30","3,869.30",-
636,5/2/2006,"3,885.40","3,895.00","3,885.40","3,895.00","3,895.00",-
637,5/3/2006,"3,888.60","3,896.50","3,888.60","3,896.50","3,896.50",-
638,5/4/2006,"3,898.90","3,898.90","3,864.80","3,864.80","3,864.80",-
639,5/5/2006,"3,864.40","3,892.70","3,864.40","3,892.70","3,892.70",-
640,5/8/2006,"3,877.90","3,901.80","3,877.90","3,901.80","3,901.80",-
641,5/9/2006,"3,904.80","3,904.80","3,865.20","3,865.20","3,865.20",-
642,5/10/2006,"3,844.60","3,864.40","3,844.60","3,864.40","3,864.40",-
643,5/11/2006,"3,876.00","3,884.60","3,826.60","3,826.60","3,826.60",-
644,5/12/2006,"3,819.30","3,865.80","3,819.30","3,865.80","3,865.80",-
